node_id	node_name	node_type	compartment_id	celltype	confidence	rule	evidence	plausibility_score	source
20542	MAP2K3	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20542	MAP2K3	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	MKK3 p38
20543	SA/SIGLEC1	Complex	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Sialic acid/Siglec-1
20543	SA/SIGLEC1	Complex	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Sialic acid/Siglec-1
20544	SIGLEC1	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	CD169 macrophage; PMID:18024188
20544	SIGLEC1	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	CD169 macrophage; PMID:18024188
20544	SIGLEC1	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	80	CD169 macrophage; PMID:18024188
20545	sialic acid	Simple molecule		UNASSIGNED		R7		0	
20546	TRIM14	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20546	TRIM14	Protein	20513	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20547	OAS3	Protein	20513	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20548	TICAM2	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRAM; TLR4 adaptor; PMID:14530373
20548	TICAM2	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRAM; TLR4 adaptor; PMID:14530373
20548	TICAM2	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRAM; TLR4 adaptor; PMID:14530373
20548	TICAM2	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	TRAM; TLR4 adaptor; PMID:14530373
20549	PTK2B	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20549	PTK2B	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Pyk2 hematopoietic
20550	PLCG	Protein	20513	BCELL	MEDIUM	R4	R-HSA-983705	80	Reactome:R-HSA-983705 via MINERVA notes
20550	PLCG	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-983705	80	Reactome:R-HSA-983705 via MINERVA notes
20551	IKBKE/TBK1	Complex	20513	PDC	LOW	R5	neighbors_vote={'PDC': 3}	53	graph propagation on SjD Map (this work); neighbors_vote=3; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20552	TBK1	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20552	TBK1	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	Reactome:R-HSA-936964; ubiquitous innate
20553	IKBKE	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20553	IKBKE	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	75	IKKε/IRF3 axis; Reactome:R-HSA-936964
20554	CASP7	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20554	CASP7	Protein	20513	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Executioner caspase
20555	SOS2	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20555	SOS2	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	RAS GEF
20556	RPLP0	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20556	RPLP0	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	Ribosomal P0
20557	PI3K	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20557	PI3K	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	PI3K ubiquitous
20558	TNFRSF11A	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RANK; PMID:9168116 osteoclast/myeloid
20558	TNFRSF11A	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RANK; PMID:9168116 osteoclast/myeloid
20558	TNFRSF11A	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RANK; PMID:9168116 osteoclast/myeloid
20559	IFI30	Protein	20513	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20559	IFI30	Protein	20513	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
20560	MAVS	Protein	20513	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RLR adaptor; PMID:16125763
20560	MAVS	Protein	20513	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RLR adaptor; PMID:16125763
20560	MAVS	Protein	20513	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RLR adaptor; PMID:16125763
20560	MAVS	Protein	20513	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RLR adaptor; PMID:16125763
20560	MAVS	Protein	20513	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RLR adaptor; PMID:16125763
20560	MAVS	Protein	20513	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	RLR adaptor; PMID:16125763
20561	TICAM1	Protein	20513	BCELL	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2, 'M1': 1, 'PDC': 1, 'M2': 1}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20561	TICAM1	Protein	20513	PLASMA	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2, 'M1': 1, 'PDC': 1, 'M2': 1}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
20562	MTORC1	Complex	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20562	MTORC1	Complex	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	mTOR complex 1
20563	MLST8	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20563	MLST8	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTOR partner
20564	MTOR	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20564	MTOR	Protein	20513	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	72	mTOR ubiquitous
20565	RPTOR	Protein	20513	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTORC1 partner
20565	RPTOR	Protein	20513	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTORC1 partner
20565	RPTOR	Protein	20513	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTORC1 partner
20565	RPTOR	Protein	20513	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_20513	70	mTORC1 partner
