Species_ID,Relation1,Identifier1,Constant,InitialLevel,Comments
STAT1/STAT2_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21015 BCELL_s21015
STAT1_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21016 BCELL_s21016
STAT2_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21017 BCELL_s21017
KPNB1_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21018 BCELL_s21018
PTK2_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21019 BCELL_s21019
IL6/IL6R_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21020 BCELL_s21020
IL6ST_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21021 BCELL_s21021
IL6RA_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21022 BCELL_s21022
RELB_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21025 BCELL_s21025
NFKB2_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21026 BCELL_s21026
STAT3_space_homodimer_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21029 BCELL_s21029
IL7/IL7R_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21031 BCELL_s21031
IL7RA_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21033 BCELL_s21033
IL2RG_BCELL Cytoplasm_3,isDescribedBy,,True,,sa_BCELL_s21034 BCELL_s21034
IL21/IL21R_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21035 BCELL_s21035
IL21R_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21037 BCELL_s21037
IL2RG_BCELL Cytoplasm_4,isDescribedBy,,True,,sa_BCELL_s21038 BCELL_s21038
MAP3K5_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21039 BCELL_s21039
MDM2_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21040 BCELL_s21040
JAK2_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21042 BCELL_s21042
STAT1/STAT2/IRF9_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21047 BCELL_s21047
STAT1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21048 BCELL_s21048
STAT2_BCELL Cytoplasm_2,isDescribedBy,,True,,sa_BCELL_s21049 BCELL_s21049
IRF9_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21050 BCELL_s21050
"MAPK8,9,10_BCELL Cytoplasm_1",isDescribedBy,,True,,sa_BCELL_s21051 BCELL_s21051
SRC_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21052 BCELL_s21052
IRF3_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21053 BCELL_s21053
RSAD2_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21054 BCELL_s21054
PTPN6_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21055 BCELL_s21055
IFIT3_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21057 BCELL_s21057
VEGFA/VEGFR2_complex_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21059 BCELL_s21059
HLA-DQA1_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21062 BCELL_s21062
DAXX_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21064 BCELL_s21064
FCGR1BP_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21065 BCELL_s21065
STAT1_BCELL Cytoplasm_2,isDescribedBy,,False,,sa_BCELL_s21066 BCELL_s21066
"TNFRSF10A,B_BCELL Cytoplasm_1",isDescribedBy,,False,,sa_BCELL_s21067 BCELL_s21067
OAS1_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21072 BCELL_s21072
IP6K2_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21073 BCELL_s21073
MYD88_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21077 BCELL_s21077
PPP2R1A_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21078 BCELL_s21078
IFITM3_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21079 BCELL_s21079
ISG15_BCELL Cytoplasm_1,isDescribedBy,,False,,sa_BCELL_s21080 BCELL_s21080
MDM2_BCELL Cytoplasm_1,isDescribedBy,,False,,sa_BCELL_s21081 BCELL_s21081
UBA7_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21082 BCELL_s21082
STAT1_BCELL Cytoplasm_3,isDescribedBy,,False,,sa_BCELL_s21083 BCELL_s21083
IFNA/IFNAR_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21084 BCELL_s21084
IFNAR1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21085 BCELL_s21085
IFNAR2_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21086 BCELL_s21086
TRIM34_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21091 BCELL_s21091
BIRC2_BCELL Cytoplasm_1,isDescribedBy,,False,,sa_BCELL_s21092 BCELL_s21092
IRF1_BCELL Cytoplasm_1,isDescribedBy,,False,,sa_BCELL_s21094 BCELL_s21094
GRB2_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21095 BCELL_s21095
BLNK,isDescribedBy,,False,,sa_BCELL_s21096 BCELL_s21096
BCR_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21098 BCELL_s21098
CD79A_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21100 BCELL_s21100
CD79B_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21101 BCELL_s21101
CMTM6_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21106 BCELL_s21106
BTK,isDescribedBy,,False,,sa_BCELL_s21107 BCELL_s21107
IL1R_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21109 BCELL_s21109
IL1R1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21110 BCELL_s21110
IL1RA_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21111 BCELL_s21111
LPS/CD14/TL4/LY96_complex_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21113 BCELL_s21113
TLR4_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21116 BCELL_s21116
UBE2L6_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21118 BCELL_s21118
VCAM/ITGA4/ITGB1_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21123 BCELL_s21123
ITGA4_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21124 BCELL_s21124
ITGB1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21125 BCELL_s21125
IL2/IL2R_complex_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21127 BCELL_s21127
CD72,isDescribedBy,,True,,sa_BCELL_s21132 BCELL_s21132
"MAPK11,12,13,14_BCELL Cytoplasm",isDescribedBy,,True,,sa_BCELL_s21133 BCELL_s21133
SMAD2_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21135 BCELL_s21135
SMAD3_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21136 BCELL_s21136
CALM1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21137 BCELL_s21137
OAS2_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21141 BCELL_s21141
TRIM6_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21142 BCELL_s21142
MAP2K6_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21143 BCELL_s21143
STAT3_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21144 BCELL_s21144
TNF/TNFR1_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21145 BCELL_s21145
TNFRSF1A_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21146 BCELL_s21146
SHC1_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21148 BCELL_s21148
"MAPK11,12,13,14_BCELL Cytoplasm_1",isDescribedBy,,True,,sa_BCELL_s21149 BCELL_s21149
MAP3K7_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21150 BCELL_s21150
TRADD_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21153 BCELL_s21153
"PI(3,4,5)P3_BCELL Cytoplasm",isDescribedBy,,False,,sa_BCELL_s21155 BCELL_s21155
MT2A_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21156 BCELL_s21156
RELA_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21159 BCELL_s21159
NFKB1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21160 BCELL_s21160
EDARADD_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21161 BCELL_s21161
CASP3_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21162 BCELL_s21162
ADAR_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21167 BCELL_s21167
TGFBR1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21168 BCELL_s21168
"IRAK4/IRAK1,2/IRAKM_complex_BCELL Cytoplasm_1",isDescribedBy,,True,,sa_BCELL_s21169 BCELL_s21169
IRAK4_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21170 BCELL_s21170
"IRAK1,2_BCELL Cytoplasm_1",isDescribedBy,,True,,sa_BCELL_s21172 BCELL_s21172
CD79A_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21181 BCELL_s21181
CD79B_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21182 BCELL_s21182
IFIH1_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21183 BCELL_s21183
SHISA5_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21184 BCELL_s21184
TRAF2/TRAF3_complex_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21185 BCELL_s21185
TANK_BCELL Cytoplasm_3,isDescribedBy,,True,,sa_BCELL_s21186 BCELL_s21186
TRAF3_BCELL Cytoplasm_2,isDescribedBy,,True,,sa_BCELL_s21187 BCELL_s21187
HLA-DRB4_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21188 BCELL_s21188
CAMKMT_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21189 BCELL_s21189
PTEN_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21190 BCELL_s21190
IL15R_complex_BCELL Cytoplasm_1,isDescribedBy,,False,,sa_BCELL_s21192 BCELL_s21192
IL2RG_BCELL Cytoplasm_5,isDescribedBy,,True,,sa_BCELL_s21195 BCELL_s21195
RIPK1_BCELL Cytoplasm_3,isDescribedBy,,False,,sa_BCELL_s21197 BCELL_s21197
DUSP6_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21202 BCELL_s21202
GBP4_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21203 BCELL_s21203
CISH_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21204 BCELL_s21204
IFNG/IFNGR_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21206 BCELL_s21206
IFNGR1_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21207 BCELL_s21207
IFNGR2_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21208 BCELL_s21208
SMAD4_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21212 BCELL_s21212
SMAD2_BCELL Cytoplasm_2,isDescribedBy,,True,,sa_BCELL_s21213 BCELL_s21213
SMAD3_BCELL Cytoplasm_2,isDescribedBy,,True,,sa_BCELL_s21214 BCELL_s21214
"CD80,86_BCELL Cytoplasm",isDescribedBy,,False,,sa_BCELL_s21215 BCELL_s21215
PSME2_BCELL Cytoplasm,isDescribedBy,,True,,sa_BCELL_s21217 BCELL_s21217
MAX_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21218 BCELL_s21218
TRADD_BCELL Cytoplasm_1,isDescribedBy,,True,,sa_BCELL_s21219 BCELL_s21219
IFNB/IFNAR_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21220 BCELL_s21220
IFNAR1_BCELL Cytoplasm_2,isDescribedBy,,True,,sa_BCELL_s21221 BCELL_s21221
IFNAR2_BCELL Cytoplasm_2,isDescribedBy,,True,,sa_BCELL_s21222 BCELL_s21222
CFLAR_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21224 BCELL_s21224
CHUK/CHUK_complex_BCELL Cytoplasm,isDescribedBy,,False,,sa_BCELL_s21226 BCELL_s21226
CHUK_BCELL Cytoplasm_4,isDescribedBy,,True,,sa_BCELL_s21227 BCELL_s21227
CHUK_BCELL Cytoplasm_5,isDescribedBy,,True,,sa_BCELL_s21228 BCELL_s21228
TP53_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21233 BCELL_s21233
SOCS2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21236 BCELL_s21236
GBP5_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21238 BCELL_s21238
STAT1_space_homodimer_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21240 BCELL_s21240
CD40_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21243 BCELL_s21243
ISG15_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21245 BCELL_s21245
IRF5_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21250 BCELL_s21250
IL17A_rna,isDescribedBy,,False,,sa_BCELL_s21254 BCELL_s21254
ARF1_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21256 BCELL_s21256
TLR4_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21257 BCELL_s21257
GBP4_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21258 BCELL_s21258
IFI6_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21264 BCELL_s21264
IL6_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21266 BCELL_s21266
SP100_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21268 BCELL_s21268
XIAP_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21269 BCELL_s21269
GBP2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21270 BCELL_s21270
RELA/NFKB1_complex_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21272 BCELL_s21272
RELA_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21273 BCELL_s21273
NFKB1_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21274 BCELL_s21274
TNFRSF10A_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21279 BCELL_s21279
SOCS3_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21280 BCELL_s21280
TRIM34_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21281 BCELL_s21281
IFIT5_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21282 BCELL_s21282
TRIM25_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21283 BCELL_s21283
IFI35_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21285 BCELL_s21285
RPLP0_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21286 BCELL_s21286
STAT3_space_homodimer_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21294 BCELL_s21294
PML_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21296 BCELL_s21296
MT2A_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21298 BCELL_s21298
GBP1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21299 BCELL_s21299
RIPK1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21300 BCELL_s21300
GLUT1_rna_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21301 BCELL_s21301
IFI30_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21303 BCELL_s21303
CFLAR_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21306 BCELL_s21306
IFI27_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21307 BCELL_s21307
HLA-DQA2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21312 BCELL_s21312
PTPN2_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21314 BCELL_s21314
IRF9_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21317 BCELL_s21317
CDKN1A_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21320 BCELL_s21320
NCAM1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21321 BCELL_s21321
TRIM22_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21323 BCELL_s21323
RRM2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21324 BCELL_s21324
TRIM14_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21325 BCELL_s21325
HLA-DRA_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21327 BCELL_s21327
"CD80,86_rna_BCELL Nucleus",isDescribedBy,,False,,sa_BCELL_s21328 BCELL_s21328
SMAD2/SMAD3/SMAD4_complex_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21332 BCELL_s21332
SMAD4_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21333 BCELL_s21333
SMAD2_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21334 BCELL_s21334
SMAD3_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21335 BCELL_s21335
TRIM6_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21348 BCELL_s21348
GADD45B_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21352 BCELL_s21352
TRIM5_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21353 BCELL_s21353
ETS1_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21354 BCELL_s21354
NFKB2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21356 BCELL_s21356
GBP3_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21360 BCELL_s21360
MX2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21361 BCELL_s21361
GBP6_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21362 BCELL_s21362
SESN1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21363 BCELL_s21363
IRF3_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21370 BCELL_s21370
CD82_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21374 BCELL_s21374
HLA-A_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21376 BCELL_s21376
FAS_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21377 BCELL_s21377
OASL_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21381 BCELL_s21381
CD40_rna_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21382 BCELL_s21382
IFIT3_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21383 BCELL_s21383
HLA-B_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21384 BCELL_s21384
LMNB1_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21386 BCELL_s21386
HLA-H_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21389 BCELL_s21389
BST2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21391 BCELL_s21391
IRF5_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21394 BCELL_s21394
BCL2A1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21396 BCELL_s21396
MX1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21397 BCELL_s21397
BIRC2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21399 BCELL_s21399
OAS1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21402 BCELL_s21402
RSAD2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21405 BCELL_s21405
TNFAIP3_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21407 BCELL_s21407
OAS3_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21412 BCELL_s21412
HLA-G_rna_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21413 BCELL_s21413
MDM2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21415 BCELL_s21415
AP1_complex_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21416 BCELL_s21416
JUN_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21417 BCELL_s21417
FOS_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21418 BCELL_s21418
NFKBIA_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21419 BCELL_s21419
IP6K2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21420 BCELL_s21420
IFITM1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21429 BCELL_s21429
IFIT2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21434 BCELL_s21434
OAS2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21437 BCELL_s21437
IFITM2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21438 BCELL_s21438
SHISA5_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21439 BCELL_s21439
XAF1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21440 BCELL_s21440
IL1B_rna,isDescribedBy,,False,,sa_BCELL_s21446 BCELL_s21446
HLA-DQA1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21448 BCELL_s21448
PSME2_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21450 BCELL_s21450
EIF2AK2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21454 BCELL_s21454
IFIT1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21456 BCELL_s21456
SOCS1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21457 BCELL_s21457
FCGR1BP_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21458 BCELL_s21458
BCL2L1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21462 BCELL_s21462
HLA-DRB4_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21463 BCELL_s21463
STAT5_space_homodimer_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21468 BCELL_s21468
CISH_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21474 BCELL_s21474
JUN_BCELL Nucleus_1,isDescribedBy,,False,,sa_BCELL_s21475 BCELL_s21475
SP100_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21477 BCELL_s21477
BCL2_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21478 BCELL_s21478
ADAR_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21479 BCELL_s21479
"NFATC1,2,3_BCELL Nucleus",isDescribedBy,,False,,sa_BCELL_s21484 BCELL_s21484
STAT1/STAT2/IRF9_complex_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21485 BCELL_s21485
STAT1_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21486 BCELL_s21486
STAT2_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21487 BCELL_s21487
IRF9_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21488 BCELL_s21488
HNRNPA2B1_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21489 BCELL_s21489
ICAM1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21492 BCELL_s21492
STAT1_space_homodimer_BCELL Nucleus_1,isDescribedBy,,False,,sa_BCELL_s21497 BCELL_s21497
ETS1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21502 BCELL_s21502
IFITM3_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21503 BCELL_s21503
ISG20_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21515 BCELL_s21515
FOS_BCELL Nucleus_1,isDescribedBy,,False,,sa_BCELL_s21517 BCELL_s21517
NFKB1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21520 BCELL_s21520
IL1R1_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21523 BCELL_s21523
HLA-C_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21524 BCELL_s21524
TLR4_rna_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21527 BCELL_s21527
NFKB2/RELB_complex_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21528 BCELL_s21528
RELB_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21529 BCELL_s21529
NFKB2_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21530 BCELL_s21530
IRF1_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21531 BCELL_s21531
IKBIP_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21537 BCELL_s21537
IL10_gene_BCELL Nucleus,isDescribedBy,,True,,sa_BCELL_s21538 BCELL_s21538
TRIM21_rna_BCELL Nucleus,isDescribedBy,,False,,sa_BCELL_s21539 BCELL_s21539
LMNB1_M1 Cytoplasm,isDescribedBy,,False,,sa_M1_s20514 M1_s20514
HNRNPA2B1_M1 Cytoplasm,isDescribedBy,,False,,sa_M1_s20515 M1_s20515
LTB-TNFSF14/LTBR_complex_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20520 M1_s20520
IFNAR_complex_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20523 M1_s20523
IFNAR1_M1 Cytoplasm,isDescribedBy,,False,,sa_M1_s20524 M1_s20524
IFNAR2_M1 Cytoplasm,isDescribedBy,,False,,sa_M1_s20525 M1_s20525
dsRNA_M1 Cytoplasm,isDescribedBy,,False,,sa_M1_s20526 M1_s20526
PPP2R1A_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20527 M1_s20527
XIAP_M1 Cytoplasm,isDescribedBy,,False,,sa_M1_s20528 M1_s20528
PTPN2_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20530 M1_s20530
BCL10_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20533 M1_s20533
MALT1_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20534 M1_s20534
FCER1A_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20538 M1_s20538
FCER1G_M1 Cytoplasm,isDescribedBy,,True,,sa_M1_s20539 M1_s20539
